
> rest-express@1.0.0 dev:itk
> npm run dev:setup && DICOM_REG_CONVERTER=/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/build/dicom-reg-converter/dicom_reg_to_h5 FUSEBOX_PYTHON=/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/sam_env/bin/python PORT=3000 NODE_ENV=development tsx watch server/index.ts


> rest-express@1.0.0 dev:setup
> node -e "console.log('🔧 Checking Fusebox setup...'); const fs = require('fs'); const path = require('path'); const helperPath = path.join(__dirname, 'build/dicom-reg-converter/dicom_reg_to_h5'); const pythonPath = path.join(__dirname, 'sam_env/bin/python'); if (!fs.existsSync(helperPath)) { console.error('❌ DICOM helper not found at:', helperPath); console.error('Run: cmake --build build/dicom-reg-converter'); process.exit(1); } if (!fs.existsSync(pythonPath)) { console.error('❌ Python venv not found at:', pythonPath); console.error('Run: python -m venv sam_env && source sam_env/bin/activate && pip install -e .'); process.exit(1); } console.log('✅ Fusebox setup verified'); console.log('🐟 DICOM helper:', helperPath); console.log('🐍 Python interpreter:', pythonPath);"

🔧 Checking Fusebox setup...
✅ Fusebox setup verified
🐟 DICOM helper: build/dicom-reg-converter/dicom_reg_to_h5
🐍 Python interpreter: sam_env/bin/python
[2025-09-30T03:38:28.925Z] [server] INFO: 🚀 Server running on port 3000
2025-09-30T03:38:30.556Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-slider.js
2025-09-30T03:38:30.556Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-progress.js
2025-09-30T03:38:30.646Z - GET /src/components/dicom/simple-brush-tool.tsx
2025-09-30T03:38:30.646Z - GET /src/components/dicom/pen-tool-unified-v2.tsx
2025-09-30T03:38:30.646Z - GET /src/components/dicom/pen-tool.tsx
2025-09-30T03:38:30.646Z - GET /src/components/dicom/pen-tool-v2.tsx
2025-09-30T03:38:30.646Z - GET /src/components/dicom/measurement-tool.tsx
2025-09-30T03:38:30.646Z - GET /src/components/dicom/mpr-floating.tsx
2025-09-30T03:38:30.646Z - GET /src/components/dicom/pen-tool.tsx
2025-09-30T03:38:30.646Z - GET /src/components/dicom/simple-brush-tool.tsx
2025-09-30T03:38:30.646Z - GET /src/components/dicom/pen-tool-unified-v2.tsx
2025-09-30T03:38:30.646Z - GET /src/components/dicom/measurement-tool.tsx
2025-09-30T03:38:30.646Z - GET /src/components/dicom/pen-tool-v2.tsx
2025-09-30T03:38:30.647Z - GET /src/components/dicom/mpr-floating.tsx
2025-09-30T03:38:30.657Z - GET /src/lib/brush-to-polygon.ts
2025-09-30T03:38:30.657Z - GET /src/lib/contour-grow.ts
2025-09-30T03:38:30.657Z - GET /src/lib/contour-smooth-simple.ts
2025-09-30T03:38:30.657Z - GET /src/lib/contour-directional-grow.ts
2025-09-30T03:38:30.657Z - GET /src/lib/contour-boolean-operations.ts
2025-09-30T03:38:30.657Z - GET /src/lib/contour-smooth-simple.ts
2025-09-30T03:38:30.657Z - GET /src/lib/brush-to-polygon.ts
2025-09-30T03:38:30.657Z - GET /src/lib/contour-grow.ts
2025-09-30T03:38:30.658Z - GET /src/lib/contour-directional-grow.ts
2025-09-30T03:38:30.661Z - GET /src/lib/contour-prediction.ts
2025-09-30T03:38:30.662Z - GET /src/lib/polygon-union.ts
2025-09-30T03:38:30.662Z - GET /src/lib/contour-boolean-operations.ts
2025-09-30T03:38:30.662Z - GET /src/lib/simple-polygon-operations.ts
2025-09-30T03:38:30.662Z - GET /src/lib/cornerstone3d-adapter.ts
2025-09-30T03:38:30.662Z - GET /src/lib/dicom-worker-manager.ts
2025-09-30T03:38:30.662Z - GET /src/lib/dicom-spatial-helpers.ts
2025-09-30T03:38:30.662Z - GET /src/lib/contour-prediction.ts
2025-09-30T03:38:30.662Z - GET /src/lib/polygon-union.ts
2025-09-30T03:38:30.662Z - GET /src/lib/simple-polygon-operations.ts
2025-09-30T03:38:30.662Z - GET /src/lib/dicom-worker-manager.ts
2025-09-30T03:38:30.663Z - GET /src/lib/cornerstone3d-adapter.ts
2025-09-30T03:38:30.663Z - GET /src/components/ui/alert-dialog.tsx
2025-09-30T03:38:30.663Z - GET /src/lib/clipper-boolean-operations.ts
2025-09-30T03:38:30.663Z - GET /src/lib/dicom-spatial-helpers.ts
2025-09-30T03:38:30.663Z - GET /src/components/ui/alert-dialog.tsx
2025-09-30T03:38:30.663Z - GET /src/lib/clipper-boolean-operations.ts
2025-09-30T03:38:30.664Z - GET /src/lib/dicom-coordinates.ts
2025-09-30T03:38:30.665Z - GET /src/lib/clipper-adapter.ts
2025-09-30T03:38:30.665Z - GET /src/lib/dicom-coordinates.ts
2025-09-30T03:38:30.665Z - GET /src/lib/smart-brush-utils.ts
2025-09-30T03:38:30.665Z - GET /src/lib/smart-brush-utils.ts
2025-09-30T03:38:30.665Z - GET /src/lib/contour-polish.ts
2025-09-30T03:38:30.665Z - GET /src/lib/contour-polish.ts
2025-09-30T03:38:30.952Z - GET /src/lib/clipper-adapter.ts
2025-09-30T03:38:30.953Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/polygon-clipping.js
2025-09-30T03:38:30.953Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@cornerstonejs_core.js
2025-09-30T03:38:30.953Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@cornerstonejs_tools.js
2025-09-30T03:38:30.953Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/@radix-ui_react-alert-dialog.js
2025-09-30T03:38:30.985Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/chunk-IMY35MGY.js
2025-09-30T03:38:30.985Z - GET /@fs/Users/joshua/Documents/CONVERGE_REPLIT_VIEWER/node_modules/.vite/deps/js-angusj-clipper.js
2025-09-30T03:38:31.000Z - POST /api/populate-demo
2025-09-30T03:38:31.001Z - GET /api/unprocessed-files
